Type,Vehicle_Type,Vehicle_Segment,Country,Motor_Energy,Year,Units
New Registration,Passenger cars,Passenger cars,Portugal,Electricity,2023,36456.0
New Registration,Passenger cars,Passenger cars,Portugal,Electricity,2024,41772.0
New Registration,Passenger cars,Passenger cars,Portugal,Hybrid diesel-electric,2017,394.0
New Registration,Passenger cars,Passenger cars,Portugal,Hybrid diesel-electric,2018,637.0
New Registration,Passenger cars,Passenger cars,Portugal,Hybrid diesel-electric,2019,910.0
New Registration,Passenger cars,Passenger cars,Portugal,Hybrid diesel-electric,2020,2403.0
New Registration,Passenger cars,Passenger cars,Portugal,Hybrid diesel-electric,2021,4151.0
New Registration,Passenger cars,Passenger cars,Portugal,Hybrid diesel-electric,2022,4192.0
New Registration,Passenger cars,Passenger cars,Portugal,Hybrid diesel-electric,2023,3790.0
New Registration,Passenger cars,Passenger cars,Portugal,Hybrid diesel-electric,2024,3336.0
New Registration,Passenger cars,Passenger cars,Portugal,Hybrid electric-petrol,2017,4317.0
New Registration,Passenger cars,Passenger cars,Portugal,Hybrid electric-petrol,2018,6726.0
New Registration,Passenger cars,Passenger cars,Portugal,Hybrid electric-petrol,2019,8546.0
New Registration,Passenger cars,Passenger cars,Portugal,Hybrid electric-petrol,2020,9635.0
New Registration,Passenger cars,Passenger cars,Portugal,Hybrid electric-petrol,2021,14969.0
New Registration,Passenger cars,Passenger cars,Portugal,Hybrid electric-petrol,2022,19822.0
New Registration,Passenger cars,Passenger cars,Portugal,Hybrid electric-petrol,2023,25199.0
New Registration,Passenger cars,Passenger cars,Portugal,Hybrid electric-petrol,2024,31965.0
New Registration,Passenger cars,Passenger cars,Portugal,Hydrogen and fuel cells,2017,0.0
New Registration,Passenger cars,Passenger cars,Portugal,Hydrogen and fuel cells,2018,0.0
New Registration,Passenger cars,Passenger cars,Portugal,Hydrogen and fuel cells,2019,0.0
New Registration,Passenger cars,Passenger cars,Portugal,Hydrogen and fuel cells,2020,0.0
New Registration,Passenger cars,Passenger cars,Portugal,Hydrogen and fuel cells,2021,3.0
New Registration,Passenger cars,Passenger cars,Portugal,Hydrogen and fuel cells,2022,0.0
New Registration,Passenger cars,Passenger cars,Portugal,Hydrogen and fuel cells,2023,0.0
New Registration,Passenger cars,Passenger cars,Portugal,Hydrogen and fuel cells,2024,0.0
New Registration,Passenger cars,Passenger cars,Portugal,Liquefied petroleum gases (LPG),2017,1795.0
New Registration,Passenger cars,Passenger cars,Portugal,Liquefied petroleum gases (LPG),2018,1894.0
New Registration,Passenger cars,Passenger cars,Portugal,Liquefied petroleum gases (LPG),2019,2239.0
New Registration,Passenger cars,Passenger cars,Portugal,Liquefied petroleum gases (LPG),2020,1878.0
New Registration,Passenger cars,Passenger cars,Portugal,Liquefied petroleum gases (LPG),2021,3614.0
New Registration,Passenger cars,Passenger cars,Portugal,Liquefied petroleum gases (LPG),2022,5521.0
New Registration,Passenger cars,Passenger cars,Portugal,Liquefied petroleum gases (LPG),2023,11321.0
New Registration,Passenger cars,Passenger cars,Portugal,Liquefied petroleum gases (LPG),2024,15121.0
New Registration,Passenger cars,Passenger cars,Portugal,Natural gas,2017,7.0
New Registration,Passenger cars,Passenger cars,Portugal,Natural gas,2018,1.0
New Registration,Passenger cars,Passenger cars,Portugal,Natural gas,2019,42.0
New Registration,Passenger cars,Passenger cars,Portugal,Natural gas,2020,30.0
New Registration,Passenger cars,Passenger cars,Portugal,Natural gas,2021,31.0
New Registration,Passenger cars,Passenger cars,Portugal,Natural gas,2022,10.0
New Registration,Passenger cars,Passenger cars,Portugal,Natural gas,2023,2.0
New Registration,Passenger cars,Passenger cars,Portugal,Natural gas,2024,0.0
New Registration,Passenger cars,Passenger cars,Portugal,Other,2017,0.0
New Registration,Passenger cars,Passenger cars,Portugal,Other,2018,0.0
New Registration,Passenger cars,Passenger cars,Portugal,Other,2019,0.0
New Registration,Passenger cars,Passenger cars,Portugal,Other,2020,0.0
New Registration,Passenger cars,Passenger cars,Portugal,Other,2021,0.0
New Registration,Passenger cars,Passenger cars,Portugal,Other,2022,0.0
New Registration,Passenger cars,Passenger cars,Portugal,Other,2023,0.0
New Registration,Passenger cars,Passenger cars,Portugal,Other,2024,6.0
New Registration,Passenger cars,Passenger cars,Portugal,Petrol (excluding hybrids),2017,74357.0
New Registration,Passenger cars,Passenger cars,Portugal,Petrol (excluding hybrids),2018,87083.0
New Registration,Passenger cars,Passenger cars,Portugal,Petrol (excluding hybrids),2019,109847.0
New Registration,Passenger cars,Passenger cars,Portugal,Petrol (excluding hybrids),2020,63916.0
New Registration,Passenger cars,Passenger cars,Portugal,Petrol (excluding hybrids),2021,62883.0
New Registration,Passenger cars,Passenger cars,Portugal,Petrol (excluding hybrids),2022,66058.0
New Registration,Passenger cars,Passenger cars,Portugal,Petrol (excluding hybrids),2023,72281.0
New Registration,Passenger cars,Passenger cars,Portugal,Petrol (excluding hybrids),2024,71537.0
New Registration,Passenger cars,Passenger cars,Portugal,Petroleum products,2017,81073.0
New Registration,Passenger cars,Passenger cars,Portugal,Petroleum products,2018,97697.0
New Registration,Passenger cars,Passenger cars,Portugal,Petroleum products,2019,123064.0
New Registration,Passenger cars,Passenger cars,Portugal,Petroleum products,2020,83561.0
New Registration,Passenger cars,Passenger cars,Portugal,Petroleum products,2021,91395.0
New Registration,Passenger cars,Passenger cars,Portugal,Petroleum products,2022,100758.0
New Registration,Passenger cars,Passenger cars,Portugal,Petroleum products,2023,123422.0
New Registration,Passenger cars,Passenger cars,Portugal,Petroleum products,2024,129437.0
New Registration,Passenger cars,Passenger cars,Portugal,Plug-in hybrid diesel-electric,2017,135.0
New Registration,Passenger cars,Passenger cars,Portugal,Plug-in hybrid diesel-electric,2018,96.0
New Registration,Passenger cars,Passenger cars,Portugal,Plug-in hybrid diesel-electric,2019,1151.0
New Registration,Passenger cars,Passenger cars,Portugal,Plug-in hybrid diesel-electric,2020,1920.0
New Registration,Passenger cars,Passenger cars,Portugal,Plug-in hybrid diesel-electric,2021,2134.0
New Registration,Passenger cars,Passenger cars,Portugal,Plug-in hybrid diesel-electric,2022,1289.0
New Registration,Passenger cars,Passenger cars,Portugal,Plug-in hybrid diesel-electric,2023,1320.0
New Registration,Passenger cars,Passenger cars,Portugal,Plug-in hybrid diesel-electric,2024,2475.0
New Registration,Passenger cars,Passenger cars,Portugal,Plug-in hybrid petrol-electric,2017,2399.0
New Registration,Passenger cars,Passenger cars,Portugal,Plug-in hybrid petrol-electric,2018,3888.0
New Registration,Passenger cars,Passenger cars,Portugal,Plug-in hybrid petrol-electric,2019,4671.0
New Registration,Passenger cars,Passenger cars,Portugal,Plug-in hybrid petrol-electric,2020,10010.0
New Registration,Passenger cars,Passenger cars,Portugal,Plug-in hybrid petrol-electric,2021,13543.0
New Registration,Passenger cars,Passenger cars,Portugal,Plug-in hybrid petrol-electric,2022,14878.0
New Registration,Passenger cars,Passenger cars,Portugal,Plug-in hybrid petrol-electric,2023,25942.0
New Registration,Passenger cars,Passenger cars,Portugal,Plug-in hybrid petrol-electric,2024,25935.0
New Registration,Passenger cars,Passenger cars,Portugal,Total,2017,224037.0
New Registration,Passenger cars,Passenger cars,Portugal,Total,2018,228139.0
New Registration,Passenger cars,Passenger cars,Portugal,Total,2019,223674.0
New Registration,Passenger cars,Passenger cars,Portugal,Total,2020,145270.0
New Registration,Passenger cars,Passenger cars,Portugal,Total,2021,146641.0
New Registration,Passenger cars,Passenger cars,Portugal,Total,2022,158258.0
New Registration,Passenger cars,Passenger cars,Portugal,Total,2023,200237.0
New Registration,Passenger cars,Passenger cars,Portugal,Total,2024,210411.0
New Registration,Passenger cars,Passenger cars,Romania,Alternative energy,2017,1141.0
New Registration,Passenger cars,Passenger cars,Romania,Alternative energy,2018,1964.0
New Registration,Passenger cars,Passenger cars,Romania,Alternative energy,2019,2922.0
New Registration,Passenger cars,Passenger cars,Romania,Alternative energy,2020,12122.0
New Registration,Passenger cars,Passenger cars,Romania,Alternative energy,2021,22296.0
New Registration,Passenger cars,Passenger cars,Romania,Alternative energy,2022,25203.0
New Registration,Passenger cars,Passenger cars,Romania,Alternative energy,2023,33036.0
New Registration,Passenger cars,Passenger cars,Romania,Alternative energy,2024,25196.0
New Registration,Passenger cars,Passenger cars,Romania,Bi-fuel,2017,908.0
New Registration,Passenger cars,Passenger cars,Romania,Bi-fuel,2018,1360.0
New Registration,Passenger cars,Passenger cars,Romania,Bi-fuel,2019,1416.0
New Registration,Passenger cars,Passenger cars,Romania,Bi-fuel,2020,9278.0
New Registration,Passenger cars,Passenger cars,Romania,Bi-fuel,2021,15952.0
New Registration,Passenger cars,Passenger cars,Romania,Bi-fuel,2022,13565.0
New Registration,Passenger cars,Passenger cars,Romania,Bi-fuel,2023,17669.0
New Registration,Passenger cars,Passenger cars,Romania,Bi-fuel,2024,15392.0
New Registration,Passenger cars,Passenger cars,Romania,Biodiesel,2019,0.0
New Registration,Passenger cars,Passenger cars,Romania,Bioethanol,2019,0.0
New Registration,Passenger cars,Passenger cars,Romania,Diesel,2017,54178.0
New Registration,Passenger cars,Passenger cars,Romania,Diesel,2018,53371.0
New Registration,Passenger cars,Passenger cars,Romania,Diesel,2019,44078.0
New Registration,Passenger cars,Passenger cars,Romania,Diesel,2020,34963.0
New Registration,Passenger cars,Passenger cars,Romania,Diesel,2021,24057.0
New Registration,Passenger cars,Passenger cars,Romania,Diesel,2022,19178.0
New Registration,Passenger cars,Passenger cars,Romania,Diesel,2023,20455.0
New Registration,Passenger cars,Passenger cars,Romania,Diesel,2024,22796.0
New Registration,Passenger cars,Passenger cars,Romania,Diesel (excluding hybrids),2017,53979.0
New Registration,Passenger cars,Passenger cars,Romania,Diesel (excluding hybrids),2018,53239.0
New Registration,Passenger cars,Passenger cars,Romania,Diesel (excluding hybrids),2019,43365.0
New Registration,Passenger cars,Passenger cars,Romania,Diesel (excluding hybrids),2020,33826.0
New Registration,Passenger cars,Passenger cars,Romania,Diesel (excluding hybrids),2021,20393.0
New Registration,Passenger cars,Passenger cars,Romania,Diesel (excluding hybrids),2022,16413.0
New Registration,Passenger cars,Passenger cars,Romania,Diesel (excluding hybrids),2023,16322.0
New Registration,Passenger cars,Passenger cars,Romania,Diesel (excluding hybrids),2024,18435.0
New Registration,Passenger cars,Passenger cars,Romania,Electricity,2017,232.0
New Registration,Passenger cars,Passenger cars,Romania,Electricity,2018,604.0
New Registration,Passenger cars,Passenger cars,Romania,Electricity,2019,1506.0
New Registration,Passenger cars,Passenger cars,Romania,Electricity,2020,2844.0
New Registration,Passenger cars,Passenger cars,Romania,Electricity,2021,6344.0
New Registration,Passenger cars,Passenger cars,Romania,Electricity,2022,11638.0
New Registration,Passenger cars,Passenger cars,Romania,Electricity,2023,15367.0
New Registration,Passenger cars,Passenger cars,Romania,Electricity,2024,9795.0
New Registration,Passenger cars,Passenger cars,Romania,Hybrid diesel-electric,2017,199.0
New Registration,Passenger cars,Passenger cars,Romania,Hybrid diesel-electric,2018,132.0
New Registration,Passenger cars,Passenger cars,Romania,Hybrid diesel-electric,2019,713.0
New Registration,Passenger cars,Passenger cars,Romania,Hybrid diesel-electric,2020,1054.0
New Registration,Passenger cars,Passenger cars,Romania,Hybrid diesel-electric,2021,3350.0
New Registration,Passenger cars,Passenger cars,Romania,Hybrid diesel-electric,2022,2499.0
New Registration,Passenger cars,Passenger cars,Romania,Hybrid diesel-electric,2023,3860.0
New Registration,Passenger cars,Passenger cars,Romania,Hybrid diesel-electric,2024,3725.0
New Registration,Passenger cars,Passenger cars,Romania,Hybrid electric-petrol,2017,1890.0
New Registration,Passenger cars,Passenger cars,Romania,Hybrid electric-petrol,2018,3713.0
New Registration,Passenger cars,Passenger cars,Romania,Hybrid electric-petrol,2019,6754.0
New Registration,Passenger cars,Passenger cars,Romania,Hybrid electric-petrol,2020,12181.0
New Registration,Passenger cars,Passenger cars,Romania,Hybrid electric-petrol,2021,24728.0
New Registration,Passenger cars,Passenger cars,Romania,Hybrid electric-petrol,2022,28602.0
New Registration,Passenger cars,Passenger cars,Romania,Hybrid electric-petrol,2023,37436.0
New Registration,Passenger cars,Passenger cars,Romania,Hybrid electric-petrol,2024,47943.0
New Registration,Passenger cars,Passenger cars,Romania,Hydrogen and fuel cells,2017,0.0
New Registration,Passenger cars,Passenger cars,Romania,Hydrogen and fuel cells,2018,0.0
New Registration,Passenger cars,Passenger cars,Romania,Hydrogen and fuel cells,2019,0.0
New Registration,Passenger cars,Passenger cars,Romania,Hydrogen and fuel cells,2020,0.0
New Registration,Passenger cars,Passenger cars,Romania,Hydrogen and fuel cells,2021,0.0
New Registration,Passenger cars,Passenger cars,Romania,Hydrogen and fuel cells,2022,0.0
New Registration,Passenger cars,Passenger cars,Romania,Hydrogen and fuel cells,2023,0.0
New Registration,Passenger cars,Passenger cars,Romania,Hydrogen and fuel cells,2024,0.0
New Registration,Passenger cars,Passenger cars,Romania,Liquefied petroleum gases (LPG),2017,0.0
New Registration,Passenger cars,Passenger cars,Romania,Liquefied petroleum gases (LPG),2018,0.0
New Registration,Passenger cars,Passenger cars,Romania,Liquefied petroleum gases (LPG),2019,0.0
New Registration,Passenger cars,Passenger cars,Romania,Liquefied petroleum gases (LPG),2020,0.0
New Registration,Passenger cars,Passenger cars,Romania,Liquefied petroleum gases (LPG),2021,0.0
New Registration,Passenger cars,Passenger cars,Romania,Liquefied petroleum gases (LPG),2022,0.0
New Registration,Passenger cars,Passenger cars,Romania,Liquefied petroleum gases (LPG),2023,0.0
New Registration,Passenger cars,Passenger cars,Romania,Liquefied petroleum gases (LPG),2024,0.0
New Registration,Passenger cars,Passenger cars,Romania,Natural gas,2017,0.0
New Registration,Passenger cars,Passenger cars,Romania,Natural gas,2018,0.0
New Registration,Passenger cars,Passenger cars,Romania,Natural gas,2019,0.0
New Registration,Passenger cars,Passenger cars,Romania,Natural gas,2020,0.0
New Registration,Passenger cars,Passenger cars,Romania,Natural gas,2021,0.0
New Registration,Passenger cars,Passenger cars,Romania,Natural gas,2022,0.0
New Registration,Passenger cars,Passenger cars,Romania,Natural gas,2023,0.0
New Registration,Passenger cars,Passenger cars,Romania,Natural gas,2024,0.0
New Registration,Passenger cars,Passenger cars,Romania,Other,2017,1.0
New Registration,Passenger cars,Passenger cars,Romania,Other,2018,0.0
New Registration,Passenger cars,Passenger cars,Romania,Other,2019,0.0
New Registration,Passenger cars,Passenger cars,Romania,Other,2020,0.0
New Registration,Passenger cars,Passenger cars,Romania,Other,2021,0.0
New Registration,Passenger cars,Passenger cars,Romania,Other,2022,0.0
New Registration,Passenger cars,Passenger cars,Romania,Other,2023,0.0
New Registration,Passenger cars,Passenger cars,Romania,Other,2024,9.0
New Registration,Passenger cars,Passenger cars,Romania,Petrol (excluding hybrids),2017,49664.0
New Registration,Passenger cars,Passenger cars,Romania,Petrol (excluding hybrids),2018,71873.0
New Registration,Passenger cars,Passenger cars,Romania,Petrol (excluding hybrids),2019,107810.0
